Codigo,Nombre_base,CodigoEstado_base,CodigoProveedorConsultado,FechaConsulta,Nombre_detalle,CodigoEstado_detalle,Estado,CodigoLicitacion,Descripcion,CodigoTipo,Tipo,TipoMoneda,CodigoEstadoProveedor,EstadoProveedor,TieneItems,PromedioCalificacion,CantidadEvaluacion,Descuentos,Cargos,TotalNeto,PorcentajeIva,Impuestos,Total,Financiamiento,Pais,TipoDespacho,FormaPago,Fechas.FechaCreacion,Fechas.FechaEnvio,Fechas.FechaAceptacion,Fechas.FechaCancelacion,Fechas.FechaUltimaModificacion,Comprador.CodigoOrganismo,Comprador.NombreOrganismo,Comprador.RutUnidad,Comprador.CodigoUnidad,Comprador.NombreUnidad,Comprador.Actividad,Comprador.DireccionUnidad,Comprador.ComunaUnidad,Comprador.RegionUnidad,Comprador.Pais,Comprador.NombreContacto,Comprador.CargoContacto,Comprador.FonoContacto,Comprador.MailContacto,Proveedor.Codigo,Proveedor.Nombre,Proveedor.Actividad,Proveedor.CodigoSucursal,Proveedor.NombreSucursal,Proveedor.RutSucursal,Proveedor.Direccion,Proveedor.Comuna,Proveedor.Region,Proveedor.Pais,Proveedor.NombreContacto,Proveedor.CargoContacto,Proveedor.FonoContacto,Proveedor.MailContacto,Items.Cantidad,Items.Listado,CategoriaProducto,FechaProcesamiento,Tipo_base,Estado_base,CodigoOrganismoPublico_base,NombreOrganismoPublico_base,FechaCreacion,FechaCierre,Tipo_detalle,Estado_detalle,NombreProductoGenerico,EspecificacionComprador,EspecificacionProveedor,CodigoOrganismoPublico_detalle,NombreOrganismoPublico_detalle,Monto,CodigoOrganismoPublico,NombreOrganismoPublico
1079967-179-CM26,Orden de Compra: 1079967-179-CM26/GIFT CARD DE CALZADO PARA C.A.O.D.I. ZONA NORTE,4,27693,2026-04-16,Orden de Compra: 1079967-179-CM26/GIFT CARD DE CALZADO PARA C.A.O.D.I. ZONA NORTE,4,Enviada a proveedor,,"Orden de Compra codigo: 1079967-179-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA

Entregar Factura Capitan Roberto Perez Nro. 151, Iquique
Remisión de factura seccio.compras01@GMAIL.COM.
PLAZO CARGA DE PLATAFORMA:01 DIA HABIL.
PLAZO ENTREGA GIF CARD:05 ",9,CM,CLP,1,Nueva orden de compra,1,4.767676767676767,99,57296.0,0.0,477464.0,19.0,79832.0,500000.0,,CL,12,2,2026-04-16T15:31:04.553,2026-04-16T17:03:08.48,,,2026-04-16T16:17:00,113812,DIRECCION DE LOGISTICA DE CARABINEROS,60.505.102-2,1079967,SECCIÓN COMPRAS ZONA DE CARABINEROS TARAPACA,COMPRAS I ZONA TARAPACÁ,"THOMPSON N° 191, CIUDAD IQUIQUE  IRA. REG. TARAPAC",Iquique,Región de Tarapacá  ,CL,FABIAN CARTES MANCILLA,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'VESTUARIO Y CALZADO -  ', 'EspecificacionComprador': '(1964922) VESTUARIO Y CALZADO -  ', 'EspecificacionProveedor': '(1964922) VESTUARIO Y CALZADO -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 12,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 477464.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 477464.0}]",VESTUARIO_Y_CALZADO,2026-04-16T21:18:29.360921,,,,,,,,,,,,,,,,
1079969-60-CM26,BENEFICIO RECARGA TARJETA DE ALIMENTACIÓN MARZO POR UN MONTO DE $320.999 PARA DEAOPERPOL ZOSEPCAR,12,27693,2026-04-16,BENEFICIO RECARGA TARJETA DE ALIMENTACIÓN MARZO POR UN MONTO DE $320.999 PARA DEAOPERPOL ZOSEPCAR,12,Recepción Conforme,,"TIPO DE RACION 
RANCHO ADMINISTRATIVO:  $320.999",9,CM,CLP,7,Recepción Conforme,1,4.767676767676767,99,13487.0,0.0,269747.0,19.0,48689.0,304949.0,,CL,12,2,2026-04-02T10:31:21.053,2026-04-08T16:37:43.443,2026-04-09T17:52:21.233,,2026-04-08T16:34:00,113812,DIRECCION DE LOGISTICA DE CARABINEROS,61.944.800-6,1079969,SECCIÓN COMPRAS ZONA SEG PRIV CONTROL ARMAS Y EXPL,COMPRAS SECCIÓN SEG PRIV CONT ARMAS Y EXPLOSIVOS,PASEO HUERFANOS N° 540 SANTIAGO,Santiago,Región Metropolitana de Santiago,CL,Jessica Ulloa Pereira,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 269747.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 269747.0}]",ALIMENTACION,2026-04-16T20:17:31.751720,,,,,,,,,,,,,,,,
1221016-6288-CM26,Orden de Compra: 1221016-6288-CM26,6,27693,2026-04-16,Orden de Compra: 1221016-6288-CM26,6,Aceptada,,Orden de Compra codigo: 1221016-6288-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA,9,CM,CLP,4,Aceptada,1,4.767676767676767,99,9578.0,0.0,79816.0,0.0,0.0,70238.0,115,CL,12,2,2026-04-14T13:55:56.39,2026-04-15T12:36:16.337,2026-04-16T17:47:35.22,,2026-04-15T17:09:00,1808595,Corporación de Desarrollo de La Reina,71.378.000-6,1221016,Corporación de Desarrollo de La Reina,"Administración de los servicios delegados de Salud, Educación y atención menores",Avenida Alcalde Fernando Castillo Velasco 9750,La Reina,Región Metropolitana de Santiago,CL,Deyse Odette Lozano Rojas,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'VESTUARIO Y CALZADO -  ', 'EspecificacionComprador': '(1964922) VESTUARIO Y CALZADO -  ', 'EspecificacionProveedor': '(1964922) VESTUARIO Y CALZADO -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 12,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 79816.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 79816.0}]",VESTUARIO_Y_CALZADO,2026-04-16T23:16:13.978204,,,,,,,,,,,,,,,,
2412-154-CM26,Orden de Compra: 2412-154-CM26,12,27693,2026-04-16,Orden de Compra: 2412-154-CM26,12,Recepción Conforme,,"ORDEN DE COMPRA N°154 JUZGADO POLICIA LOCAL  SP DE ADQ, N° 185
ENTREGA  GONZALO MENESES VIÑUELA , DEPARTAMENTO DE ADQUISICIONES , ENTREGA  CON GUIA DE DESPACHO DE DE LUN A JUE 8:45 A 13:30, 15:00 A 17:00, VIER 8:45 A 13:30, 15:00 – 16:00 HRS
FUNCIONARIO  ",9,CM,CLP,7,Recepción Conforme,1,4.767676767676767,99,31200.0,0.0,260000.0,0.0,0.0,228800.0,CIP MUNICIPAL N°343,CL,12,2,2026-03-19T13:41:46.737,2026-03-19T15:37:51.957,2026-03-23T14:10:58.863,,2026-04-16T10:28:00,87373,I MUNICIPALIDAD DE LO PRADO,69.254.100-6,3404,IMUNI_LOPRADO ADQUISICIONES,,AVENIDA SAN PABLO 5959,Lo Prado,Región Metropolitana de Santiago,CL,FABIOLA SALINAS MARQUEZ,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'VESTUARIO Y CALZADO -  ', 'EspecificacionComprador': '(1964922) VESTUARIO Y CALZADO -  ', 'EspecificacionProveedor': '(1964922) VESTUARIO Y CALZADO -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 12,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 260000.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 260000.0}]",VESTUARIO_Y_CALZADO,2026-04-16T14:37:08.883435,,,,,,,,,,,,,,,,
2436-428-CM26,Adquisicion de ticket para vestuario personal planta y contrata Orden de Compra: 2436-428-CM26,6,27693,2026-04-16,Adquisicion de ticket para vestuario personal planta y contrata Orden de Compra: 2436-428-CM26,6,Aceptada,,"Adquisición de 231 ticket para pantalones de personal planta y contrata, por un monto de $75.000.- cada ticket, de acuerdo a SPN° 341221 y D. Exento 1516.- ",9,CM,CLP,4,Aceptada,1,4.767676767676767,99,2079000.0,0.0,17325000.0,0.0,0.0,15246000.0,2152202002001,CL,12,2,2026-04-15T16:36:28.903,2026-04-15T16:45:38.187,2026-04-16T12:55:46.357,,2026-04-15T16:44:00,87838,I MUNICIPALIDAD DE CURICO,69.100.100-8,3428,IMUNI_CURICOADQUISICIONES,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA,Estado  279,Curicó,Región del Maule ,CL,Amal Andrea Espinosa Devia,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'VESTUARIO Y CALZADO -  ', 'EspecificacionComprador': '(1964922) VESTUARIO Y CALZADO -  ', 'EspecificacionProveedor': '(1964922) VESTUARIO Y CALZADO -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 12,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 17325000.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 17325000.0}]",VESTUARIO_Y_CALZADO,2026-04-16T17:31:32.822149,,,,,,,,,,,,,,,,
1079967-178-CM26,Orden de Compra: 1079967-178-CM26/GIFT CARD DE VESTUARIO PARA C.A.O.D.I. ZONA NORTE,4,27693,2026-04-16,Orden de Compra: 1079967-178-CM26/GIFT CARD DE VESTUARIO PARA C.A.O.D.I. ZONA NORTE,4,Enviada a proveedor,,"Orden de Compra codigo: 1079967-178-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA

Entregar Factura Capitan Roberto Perez Nro. 151, Iquique
Remisión de factura seccio.compras01@GMAIL.COM.
PLAZO CARGA DE PLATAFORMA:01 DIA HABIL.
PLAZO ENTREGA GIF CARD:05 ",9,CM,CLP,1,Nueva orden de compra,1,4.767676767676767,99,171887.0,0.0,1432391.0,19.0,239496.0,1500000.0,,CL,12,2,2026-04-16T15:29:16.117,2026-04-16T17:03:16.43,,,2026-04-16T16:18:00,113812,DIRECCION DE LOGISTICA DE CARABINEROS,60.505.102-2,1079967,SECCIÓN COMPRAS ZONA DE CARABINEROS TARAPACA,COMPRAS I ZONA TARAPACÁ,"THOMPSON N° 191, CIUDAD IQUIQUE  IRA. REG. TARAPAC",Iquique,Región de Tarapacá  ,CL,FABIAN CARTES MANCILLA,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'VESTUARIO Y CALZADO -  ', 'EspecificacionComprador': '(1964922) VESTUARIO Y CALZADO -  ', 'EspecificacionProveedor': '(1964922) VESTUARIO Y CALZADO -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 12,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 1432391.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 1432391.0}]",VESTUARIO_Y_CALZADO,2026-04-16T21:18:29.360921,,,,,,,,,,,,,,,,
1626-58-CM26,Beneficio de alimentación marzo,12,27693,2026-04-16,Beneficio de alimentación marzo,12,Recepción Conforme,,Para ser distribuido por administrador de cuenta empresa. Según nómina entregada desde unidad Personal.,9,CM,CLP,7,Recepción Conforme,1,4.767676767676767,99,267180.0,0.0,5343590.0,19.0,964518.0,6040928.0,310,CL,12,2,2026-04-07T11:14:22.633,2026-04-07T12:18:35.843,2026-04-07T15:15:05.14,,2026-04-07T15:04:00,7447,Hospital de Lolol,61.602.150-8,2622,Hospital de Lolol,,Los Alerces 35,Lolol,Región del Libertador General Bernardo O´Higgins,CL,Nicolás Galaz Maldonado,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 5343590.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 5343590.0}]",ALIMENTACION,2026-04-16T18:26:35.863892,,,,,,,,,,,,,,,,
4853-15-CM26,Orden de Compra: 4853-15-CM26,6,27693,2026-04-16,Orden de Compra: 4853-15-CM26,4,Enviada a proveedor,,Orden de Compra codigo: 4853-15-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA,9,CM,CLP,1,Nueva orden de compra,1,4.767676767676767,99,1456838.0,0.0,12140314.0,0.0,0.0,10683476.0,112,CL,12,2,2026-04-14T16:55:55.187,2026-04-16T09:06:32.667,,,2026-04-15T17:47:00,7011,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,60.905.000-4,5767,PROGRAMA BIBLIOMETRO,ACTIVIDADES DE BIBLIOTECAS Y ARCHIVOS,Santa Lucia N° 360,Santiago,Región Metropolitana de Santiago,CL,Pilar Bravo Villegas,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'VESTUARIO Y CALZADO -  ', 'EspecificacionComprador': '(1964922) VESTUARIO Y CALZADO -  ', 'EspecificacionProveedor': '(1964922) VESTUARIO Y CALZADO -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 12,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 12140314.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 12140314.0}]",VESTUARIO_Y_CALZADO,2026-04-16T13:35:06.534748,,,,,,,,,,,,,,,,
707429-45-CM26,Orden de Compra: 707429-45-CM26 GIFT CARD,6,27693,2026-04-16,Orden de Compra: 707429-45-CM26 GIFT CARD,6,Aceptada,,Orden de Compra codigo: 707429-45-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA,9,CM,CLP,4,Aceptada,1,4.767676767676767,99,13619.0,0.0,113493.0,0.0,0.0,99874.0,,CL,12,2,2026-04-15T15:24:51.453,2026-04-15T15:56:49.303,2026-04-16T12:03:39.917,,2026-04-15T15:31:00,1172700,FUNDACION EDUCACIONAL PARA EL DESAROLLO INTEGRAL DE LA NIÑEZ,70.574.900-0,707429,Regional Nor-Poniente,Est. Enseñ. Pre-Escolar,"Dieciocho Nº 229, 4º piso",Santiago Centro,Región Metropolitana de Santiago,CL,Natashcha Toledo,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'VESTUARIO Y CALZADO -  ', 'EspecificacionComprador': '(1964922) VESTUARIO Y CALZADO -  ', 'EspecificacionProveedor': '(1964922) VESTUARIO Y CALZADO -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 12,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 113493.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 113493.0}]",VESTUARIO_Y_CALZADO,2026-04-16T16:33:57.506304,,,,,,,,,,,,,,,,
1079969-65-CM26,BENEFICIO RECARGA TARJETA DE ALIMENTACIÓN MES DE MARZO POR UN VALOR TOTAL DE $939.000 PARA LA PREFECTURA CONTROL DE ARMAS Y EXPLOSIVOS OS.11,12,27693,2026-04-16,BENEFICIO RECARGA TARJETA DE ALIMENTACIÓN MES DE MARZO POR UN VALOR TOTAL DE $939.000 PARA LA PREFECTURA CONTROL DE ARMAS Y EXPLOSIVOS OS.11,12,Recepción Conforme,,"TIPO DE RACION 	MONTO 
RACIONES OPERATIVAS 	 $ 63.000 
RACIONES ADMINISTRATIVAS 	 $ 876.000 
COLACIONES 	 $ - 
TOTAL	 $ 939.000 
",9,CM,CLP,7,Recepción Conforme,1,4.767676767676767,99,39454.0,0.0,789076.0,19.0,142428.0,892050.0,,CL,12,2,2026-04-09T15:30:19.443,2026-04-09T18:35:31.39,2026-04-10T10:34:01.893,,2026-04-09T18:35:00,113812,DIRECCION DE LOGISTICA DE CARABINEROS,61.944.800-6,1079969,SECCIÓN COMPRAS ZONA SEG PRIV CONTROL ARMAS Y EXPL,COMPRAS SECCIÓN SEG PRIV CONT ARMAS Y EXPLOSIVOS,PASEO HUERFANOS N° 540 SANTIAGO,Santiago,Región Metropolitana de Santiago,CL,Jessica Ulloa Pereira,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 789076.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 789076.0}]",ALIMENTACION,2026-04-16T20:17:31.751720,,,,,,,,,,,,,,,,
1221016-6289-CM26,Orden de Compra: 1221016-6289-CM26,6,27693,2026-04-16,Orden de Compra: 1221016-6289-CM26,6,Aceptada,,Orden de Compra codigo: 1221016-6289-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA,9,CM,CLP,4,Aceptada,1,4.767676767676767,99,9600.0,0.0,80000.0,0.0,0.0,70400.0,116,CL,12,2,2026-04-15T09:19:33.677,2026-04-15T12:36:04.617,2026-04-16T17:51:24.013,,2026-04-15T17:10:00,1808595,Corporación de Desarrollo de La Reina,71.378.000-6,1221016,Corporación de Desarrollo de La Reina,"Administración de los servicios delegados de Salud, Educación y atención menores",Avenida Alcalde Fernando Castillo Velasco 9750,La Reina,Región Metropolitana de Santiago,CL,Deyse Odette Lozano Rojas,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,AV ANDRES BELLO N° 2687,,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'VESTUARIO Y CALZADO -  ', 'EspecificacionComprador': '(1964922) VESTUARIO Y CALZADO -  ', 'EspecificacionProveedor': '(1964922) VESTUARIO Y CALZADO -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 12,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 80000.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 80000.0}]",VESTUARIO_Y_CALZADO,2026-04-16T22:16:06.028860,,,,,,,,,,,,,,,,
1402-702-CM23,"Alimentacion Personal, CRS Rancagua Orden de Compra: 1402-702-CM23",12,27693,2026-04-16,"Alimentacion Personal, CRS Rancagua Orden de Compra: 1402-702-CM23",12,Recepción Conforme,,Orden de Compra codigo: 1402-702-CM23 dirigida a EDENRED CHILE SOCIEDAD ANONIMA,9,CM,CLP,7,Recepción Conforme,1,4.767676767676767,99,71500.0,0.0,1375000.0,19.0,247665.0,1551165.0,1640,CL,12,2,2023-10-23T16:57:09.697,2023-10-31T09:53:13.34,2023-10-31T09:58:27.68,,2023-10-24T15:43:00,6925,DIRECCION GENERAL DE GENDARMERIA DE CHIL,61.004.042-K,2398,Región de O'Higgins,Gubernamental,Estado N°572,Rancagua,Región del Libertador General Bernardo O´Higgins,CL,Danitza del Carmen Leiton Vasquez,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,"Avenida Andres Bello # 2687, piso 13.",,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN', 'EspecificacionComprador': '(1829000) ALIMENTACIÓN', 'EspecificacionProveedor': '(1829000) ALIMENTACIÓN ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; Descuento 5,2%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 1375000.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 1375000.0}]",ALIMENTACION,2026-04-16T20:17:31.751720,,,,,,,,,,,,,,,,
